epoch;training_loss;validation_loss;difference;accuracy
1255;1.91848;1.93276;0.01428;0.38300
1256;1.92123;1.92985;0.00863;0.37530
1257;1.91981;1.92800;0.00819;0.37730
1258;1.92083;1.93081;0.00998;0.37750
1259;1.91896;1.93301;0.01406;0.37980
1260;1.91923;1.93042;0.01119;0.38070
1261;1.92099;1.93000;0.00901;0.37960
1262;1.91846;1.93002;0.01156;0.37980
1263;1.91889;1.93112;0.01223;0.38090
1264;1.92072;1.92649;0.00577;0.37970
1265;1.91995;1.93274;0.01279;0.38320
1266;1.91986;1.92809;0.00823;0.37830
1267;1.91938;1.93068;0.01130;0.37620
1268;1.92157;1.93139;0.00982;0.37610
1269;1.92138;1.93360;0.01222;0.37860
1270;1.92080;1.92722;0.00642;0.37750
1271;1.91851;1.92912;0.01062;0.37990
1272;1.92087;1.93518;0.01431;0.37520
1273;1.91940;1.93392;0.01452;0.38100
1274;1.92007;1.92898;0.00891;0.37840
1275;1.92166;1.93329;0.01164;0.37610
1276;1.91957;1.93114;0.01157;0.37740
1277;1.91997;1.93349;0.01352;0.37900
1278;1.92060;1.93373;0.01313;0.37780
1279;1.91984;1.93015;0.01031;0.37510
1280;1.92123;1.93284;0.01161;0.38100
1281;1.91925;1.93024;0.01098;0.37960
1282;1.91998;1.93220;0.01222;0.37620
1283;1.91960;1.93189;0.01229;0.37650
1284;1.91924;1.93042;0.01118;0.37770
1285;1.92088;1.93134;0.01047;0.38160
1286;1.91928;1.93274;0.01346;0.38110
1287;1.91918;1.92976;0.01059;0.37990
1288;1.91967;1.93702;0.01735;0.38260
1289;1.92091;1.93203;0.01113;0.37390
1290;1.91918;1.93137;0.01219;0.37760
1291;1.91962;1.93154;0.01193;0.37910
1292;1.92203;1.93387;0.01184;0.37880
1293;1.91923;1.92847;0.00923;0.38210
1294;1.92010;1.92894;0.00884;0.37820
1295;1.92152;1.93746;0.01594;0.37550
1296;1.92282;1.93483;0.01200;0.38110
1297;1.91974;1.93080;0.01107;0.37590
1298;1.91935;1.93132;0.01197;0.38250
1299;1.91917;1.93234;0.01316;0.38050
1300;1.91959;1.93108;0.01149;0.37590
1301;1.91873;1.93120;0.01247;0.37910
1302;1.91937;1.93038;0.01101;0.38040
1303;1.91956;1.93274;0.01318;0.38030
1304;1.91959;1.92968;0.01009;0.37630
1305;1.91987;1.93015;0.01028;0.37980
1306;1.91952;1.93096;0.01143;0.38090
1307;1.92230;1.93386;0.01156;0.37550
1308;1.91914;1.92772;0.00858;0.37930
1309;1.91947;1.93230;0.01284;0.37740
1310;1.91971;1.93172;0.01200;0.38040
1311;1.91953;1.93243;0.01290;0.38210
1312;1.92043;1.92919;0.00875;0.37580
1313;1.91916;1.93144;0.01228;0.38060
1314;1.91848;1.93264;0.01416;0.38090
1315;1.91979;1.92954;0.00975;0.37910
1316;1.91909;1.93326;0.01418;0.38420
1317;1.91999;1.93336;0.01337;0.37840
1318;1.92120;1.93057;0.00938;0.37520
1319;1.91870;1.92926;0.01056;0.37840
1320;1.92022;1.93401;0.01379;0.38080
1321;1.91997;1.93202;0.01205;0.37420
1322;1.91953;1.93381;0.01428;0.38160
1323;1.91984;1.93098;0.01114;0.38090
1324;1.92018;1.93264;0.01246;0.37640
1325;1.92054;1.93007;0.00953;0.37480
1326;1.91874;1.93192;0.01318;0.37870
1327;1.92005;1.93497;0.01491;0.37950
1328;1.92000;1.93244;0.01244;0.38090
1329;1.91913;1.93136;0.01223;0.38240
1330;1.92046;1.93456;0.01410;0.38150
1331;1.92152;1.93386;0.01234;0.38010
1332;1.91950;1.93280;0.01330;0.38100
1333;1.92086;1.93166;0.01080;0.37690
1334;1.92031;1.93608;0.01577;0.37870
1335;1.92112;1.93125;0.01013;0.37720
1336;1.91999;1.93166;0.01167;0.37720
1337;1.92123;1.93926;0.01804;0.37770
1338;1.92030;1.93341;0.01312;0.37910
1339;1.91924;1.92994;0.01070;0.37760
1340;1.92056;1.93073;0.01017;0.37590
1341;1.92023;1.93121;0.01099;0.37610
1342;1.92021;1.93337;0.01316;0.37490
1343;1.91993;1.93096;0.01103;0.37510
1344;1.91969;1.93121;0.01153;0.37760
1345;1.92015;1.93309;0.01295;0.37480
1346;1.91918;1.93187;0.01268;0.38000
1347;1.91979;1.93435;0.01456;0.38290
1348;1.91890;1.92864;0.00973;0.37710
1349;1.92073;1.92781;0.00708;0.37610
1350;1.91904;1.93156;0.01252;0.38020
1351;1.92176;1.93228;0.01053;0.37710
1352;1.91964;1.93084;0.01121;0.37790
1353;1.91998;1.93071;0.01073;0.37680
1354;1.91959;1.93283;0.01324;0.37590
1355;1.91986;1.92910;0.00924;0.37470
1356;1.91822;1.92875;0.01053;0.38110
1357;1.91970;1.93107;0.01137;0.37980
1358;1.91871;1.93178;0.01307;0.38280
1359;1.92087;1.93804;0.01717;0.37820
1360;1.92063;1.93370;0.01307;0.37930
1361;1.91908;1.93189;0.01281;0.37940
1362;1.92054;1.93193;0.01139;0.37610
1363;1.92001;1.93012;0.01011;0.37810
1364;1.91940;1.93039;0.01099;0.37720
1365;1.91969;1.92833;0.00864;0.38120
1366;1.92154;1.93530;0.01377;0.37900
1367;1.91981;1.93190;0.01209;0.37910
1368;1.92037;1.93283;0.01246;0.38330
1369;1.91883;1.93246;0.01362;0.37870
1370;1.91976;1.93412;0.01436;0.37620
1371;1.91852;1.93205;0.01353;0.38190
1372;1.92032;1.92848;0.00816;0.37600
1373;1.91918;1.93063;0.01146;0.37690
1374;1.92080;1.93385;0.01305;0.37760
1375;1.91943;1.93338;0.01395;0.38300
1376;1.91878;1.92937;0.01060;0.38260
1377;1.91961;1.93388;0.01427;0.37960
1378;1.92142;1.93595;0.01453;0.37400
1379;1.92061;1.92761;0.00700;0.37460
1380;1.92241;1.93811;0.01570;0.37590
1381;1.91862;1.92915;0.01053;0.38000
1382;1.91993;1.93412;0.01419;0.38070
1383;1.92171;1.93187;0.01016;0.38030
1384;1.91957;1.93708;0.01751;0.37840
1385;1.91991;1.93064;0.01073;0.37680
1386;1.91984;1.93000;0.01016;0.37760
1387;1.92076;1.93195;0.01119;0.37710
1388;1.91943;1.93205;0.01261;0.38160
1389;1.91987;1.93496;0.01509;0.37740
1390;1.92087;1.93024;0.00937;0.37700
1391;1.91894;1.92870;0.00976;0.38120
1392;1.92037;1.93351;0.01314;0.37950
1393;1.91942;1.93395;0.01453;0.37690
1394;1.92160;1.93229;0.01070;0.37390
1395;1.91979;1.93306;0.01327;0.37750
1396;1.91988;1.93273;0.01284;0.37800
1397;1.91908;1.92928;0.01021;0.38110
1398;1.91955;1.92992;0.01037;0.38020
1399;1.92083;1.92956;0.00873;0.38010
1400;1.91953;1.93270;0.01317;0.37920
1401;1.92031;1.93617;0.01586;0.37860
1402;1.92019;1.93022;0.01003;0.37750
1403;1.92025;1.92842;0.00817;0.38160
1404;1.91993;1.93589;0.01596;0.37820
1405;1.91935;1.93218;0.01283;0.37950
1406;1.91971;1.92751;0.00780;0.38020
1407;1.92086;1.93402;0.01316;0.38040
1408;1.91903;1.93453;0.01550;0.38310
1409;1.91941;1.93279;0.01338;0.37880
1410;1.91906;1.92941;0.01035;0.37500
1411;1.91845;1.93413;0.01568;0.38160
1412;1.92042;1.93284;0.01243;0.37870
1413;1.91941;1.93055;0.01114;0.37820
1414;1.92144;1.92861;0.00717;0.38110
1415;1.92000;1.93038;0.01038;0.37740
1416;1.91972;1.93218;0.01246;0.38290
1417;1.92126;1.93616;0.01490;0.38680
1418;1.91921;1.93412;0.01491;0.37900
1419;1.91985;1.93577;0.01592;0.38270
1420;1.92006;1.93140;0.01134;0.37790
1421;1.92054;1.93120;0.01067;0.37730
1422;1.92003;1.93068;0.01065;0.37500
1423;1.91964;1.93179;0.01215;0.37720
1424;1.91915;1.92926;0.01010;0.37840
1425;1.92052;1.93449;0.01397;0.37750
1426;1.92103;1.93594;0.01491;0.37860
1427;1.91950;1.93161;0.01211;0.37670
1428;1.91961;1.93321;0.01360;0.37590
1429;1.91910;1.93371;0.01461;0.38060
1430;1.92009;1.93356;0.01346;0.37890
1431;1.91982;1.93607;0.01625;0.38020
1432;1.92109;1.93230;0.01121;0.37340
1433;1.91949;1.93504;0.01555;0.38040
1434;1.92116;1.93217;0.01101;0.37310
1435;1.91917;1.93189;0.01272;0.37850
1436;1.91970;1.93136;0.01166;0.38360
1437;1.91904;1.93103;0.01199;0.38010
1438;1.92033;1.93134;0.01101;0.37650
1439;1.92146;1.93188;0.01042;0.38190
1440;1.92037;1.93287;0.01249;0.38090
1441;1.92038;1.93444;0.01406;0.37540
1442;1.92076;1.93083;0.01008;0.37760
1443;1.91972;1.93302;0.01330;0.37910
1444;1.92291;1.93803;0.01513;0.37790
1445;1.91954;1.93105;0.01151;0.38260
1446;1.91928;1.93159;0.01231;0.38190
1447;1.91921;1.92942;0.01021;0.38100
1448;1.91929;1.92746;0.00817;0.37900
1449;1.92103;1.93149;0.01045;0.37450
1450;1.91862;1.92987;0.01125;0.37960
1451;1.91926;1.93371;0.01445;0.37910
1452;1.91850;1.93173;0.01323;0.38100
1453;1.91989;1.93146;0.01157;0.38210
1454;1.91921;1.93112;0.01191;0.38090
1455;1.92036;1.93095;0.01058;0.38420
1456;1.91964;1.93206;0.01242;0.37870
1457;1.91934;1.93484;0.01550;0.38010
1458;1.91987;1.93484;0.01496;0.37900
1459;1.92077;1.93043;0.00967;0.38270
1460;1.92039;1.93071;0.01033;0.38190
1461;1.91875;1.93174;0.01299;0.38110
1462;1.92014;1.93443;0.01429;0.37750
1463;1.92009;1.93293;0.01284;0.37520
1464;1.92055;1.92949;0.00894;0.37580
1465;1.91928;1.92822;0.00894;0.38300
1466;1.92152;1.93619;0.01467;0.37910
1467;1.91920;1.93357;0.01437;0.37920
1468;1.92020;1.93097;0.01077;0.37770
1469;1.92051;1.93433;0.01382;0.38080
1470;1.92050;1.93071;0.01021;0.38110
1471;1.91918;1.93098;0.01180;0.38080
1472;1.91948;1.92894;0.00946;0.38120
1473;1.91925;1.92971;0.01045;0.37790
1474;1.91973;1.93060;0.01087;0.37850
1475;1.92078;1.93157;0.01079;0.37340
1476;1.92011;1.93412;0.01401;0.37280
1477;1.92011;1.93014;0.01003;0.37910
1478;1.92069;1.93466;0.01397;0.37960
1479;1.91947;1.93475;0.01528;0.37780
1480;1.92123;1.93636;0.01513;0.38370
1481;1.91931;1.93057;0.01126;0.37650
1482;1.91952;1.93127;0.01175;0.38040
1483;1.92076;1.93279;0.01203;0.37680
1484;1.92128;1.92837;0.00709;0.37740
1485;1.92058;1.93371;0.01313;0.38080
1486;1.91928;1.92984;0.01056;0.37640
1487;1.91981;1.93555;0.01574;0.37960
1488;1.92086;1.93440;0.01354;0.37800
1489;1.92021;1.93297;0.01276;0.37780
1490;1.91886;1.92841;0.00954;0.38060
1491;1.92075;1.93257;0.01182;0.38070
1492;1.91946;1.93097;0.01151;0.38160
1493;1.92080;1.93405;0.01325;0.38540
1494;1.92020;1.93554;0.01533;0.37910
1495;1.92043;1.93131;0.01088;0.37890
1496;1.92137;1.93162;0.01026;0.37760
1497;1.92094;1.93161;0.01067;0.38300
1498;1.91943;1.93438;0.01495;0.37880
1499;1.92136;1.93524;0.01388;0.38410
1500;1.91976;1.93209;0.01233;0.37610
1501;1.92039;1.93171;0.01133;0.37680
1502;1.92086;1.93175;0.01089;0.38160
1503;1.92103;1.93630;0.01527;0.37790
1504;1.91982;1.93762;0.01781;0.37880
1505;1.92080;1.93316;0.01236;0.37930
1506;1.91982;1.93456;0.01473;0.38290
1507;1.91955;1.92784;0.00829;0.37750
1508;1.91900;1.93107;0.01207;0.37870
1509;1.92090;1.93160;0.01070;0.37620
1510;1.92056;1.93557;0.01501;0.37960
1511;1.91884;1.93114;0.01231;0.38130
1512;1.91953;1.93582;0.01630;0.37830
1513;1.91975;1.93111;0.01136;0.37840
1514;1.91976;1.93086;0.01110;0.37660
1515;1.91861;1.93018;0.01157;0.38120
1516;1.92110;1.93298;0.01188;0.37430
1517;1.91925;1.92879;0.00955;0.38400
1518;1.92020;1.92846;0.00826;0.37600
1519;1.92007;1.93179;0.01172;0.38000
1520;1.91958;1.93024;0.01067;0.38280
1521;1.92006;1.93112;0.01106;0.37810
1522;1.91911;1.93267;0.01355;0.37760
1523;1.91887;1.93089;0.01202;0.38220
1524;1.92047;1.93468;0.01421;0.38120
1525;1.92016;1.93417;0.01401;0.37730
1526;1.91949;1.93103;0.01155;0.37880
1527;1.91840;1.93293;0.01454;0.37740
1528;1.91995;1.92931;0.00936;0.37650
1529;1.92073;1.93289;0.01216;0.38180
1530;1.91878;1.93319;0.01441;0.37660
1531;1.91958;1.92803;0.00844;0.37730
1532;1.92025;1.93574;0.01549;0.38490
1533;1.91901;1.92885;0.00984;0.38000
1534;1.92100;1.93283;0.01183;0.37940
1535;1.91950;1.93009;0.01060;0.37740
1536;1.92045;1.92838;0.00792;0.38550
1537;1.92068;1.92921;0.00853;0.37610
1538;1.92019;1.93170;0.01151;0.37390
1539;1.91918;1.92919;0.01000;0.37790
1540;1.92031;1.93014;0.00983;0.37830
1541;1.92060;1.93105;0.01045;0.38100
1542;1.92101;1.93691;0.01590;0.38060
1543;1.92011;1.93230;0.01219;0.37720
1544;1.92092;1.92951;0.00859;0.37980
1545;1.92263;1.93361;0.01098;0.37390
1546;1.91999;1.93469;0.01470;0.37910
1547;1.91978;1.92885;0.00907;0.37630
1548;1.91957;1.93204;0.01247;0.38160
1549;1.92059;1.93383;0.01324;0.37940
1550;1.92119;1.93298;0.01178;0.38020
1551;1.91934;1.92963;0.01029;0.38070
1552;1.92106;1.93133;0.01027;0.37720
1553;1.92021;1.93287;0.01265;0.38520
1554;1.92015;1.93015;0.01000;0.37890
1555;1.92163;1.93905;0.01742;0.38120
1556;1.91921;1.93051;0.01130;0.37740
1557;1.92016;1.93267;0.01251;0.37490
1558;1.91971;1.93103;0.01132;0.37940
1559;1.92159;1.93137;0.00978;0.37710
1560;1.91996;1.92970;0.00973;0.37930
1561;1.91968;1.93373;0.01405;0.37760
1562;1.92041;1.92774;0.00733;0.38020
1563;1.92180;1.93441;0.01261;0.37270
1564;1.92018;1.92988;0.00970;0.37570
1565;1.92030;1.93004;0.00974;0.37820
1566;1.92059;1.92858;0.00799;0.37400
1567;1.92007;1.93145;0.01138;0.38060
1568;1.91951;1.93405;0.01454;0.38150
1569;1.92045;1.93255;0.01210;0.37820
1570;1.91942;1.93116;0.01174;0.37990
1571;1.92012;1.92944;0.00932;0.38110
1572;1.92108;1.92985;0.00878;0.37930
1573;1.92200;1.93295;0.01094;0.37950
1574;1.91939;1.92879;0.00941;0.37990
1575;1.91869;1.93180;0.01311;0.38030
1576;1.92016;1.93173;0.01157;0.37680
1577;1.91996;1.93063;0.01067;0.37780
1578;1.92071;1.93130;0.01059;0.37720
1579;1.91933;1.93278;0.01345;0.37930
1580;1.91994;1.93155;0.01161;0.37870
1581;1.91938;1.93031;0.01093;0.38560
1582;1.91970;1.93247;0.01277;0.37610
1583;1.91937;1.93174;0.01237;0.37590
1584;1.91909;1.93254;0.01345;0.38110
1585;1.92144;1.93422;0.01278;0.37460
1586;1.92122;1.93454;0.01332;0.37770
1587;1.92125;1.93541;0.01416;0.37570
1588;1.92035;1.93163;0.01128;0.37950
1589;1.91949;1.93274;0.01325;0.37550
1590;1.91956;1.93344;0.01388;0.37930
1591;1.91889;1.93080;0.01191;0.38040
1592;1.91932;1.92796;0.00864;0.37940
1593;1.91955;1.93308;0.01353;0.37730
1594;1.91994;1.93057;0.01063;0.37760
1595;1.92134;1.92736;0.00603;0.37740
1596;1.92022;1.93413;0.01390;0.37840
1597;1.92029;1.93069;0.01040;0.38050
1598;1.92042;1.93321;0.01279;0.37900
1599;1.91936;1.92889;0.00953;0.37650
1600;1.91901;1.93066;0.01165;0.37910
1601;1.91872;1.93268;0.01396;0.38540
1602;1.91969;1.93146;0.01177;0.37720
1603;1.92131;1.93179;0.01048;0.37570
1604;1.91991;1.93287;0.01296;0.37900
1605;1.91998;1.92979;0.00981;0.37820
1606;1.91916;1.93051;0.01135;0.38310
1607;1.92057;1.92966;0.00909;0.37700
1608;1.91931;1.93088;0.01156;0.37970
1609;1.92223;1.93107;0.00884;0.37900
1610;1.92060;1.93318;0.01258;0.38160
1611;1.92212;1.93496;0.01283;0.37440
1612;1.92243;1.93405;0.01162;0.37870
1613;1.92113;1.93882;0.01769;0.37760
1614;1.91892;1.92997;0.01105;0.38170
1615;1.92119;1.93043;0.00923;0.37980
1616;1.91942;1.92968;0.01025;0.37360
1617;1.91991;1.93040;0.01049;0.37830
1618;1.91933;1.93409;0.01477;0.38170
1619;1.91928;1.93030;0.01102;0.38160
1620;1.92233;1.93607;0.01374;0.37660
1621;1.92052;1.93114;0.01062;0.38030
1622;1.91878;1.92978;0.01100;0.37980
1623;1.92126;1.93113;0.00987;0.37940
1624;1.91899;1.93266;0.01367;0.38290
1625;1.92082;1.93257;0.01175;0.37380
1626;1.91932;1.92932;0.01001;0.37860
1627;1.92048;1.93156;0.01108;0.37460
1628;1.92071;1.93651;0.01580;0.37850
1629;1.92019;1.93147;0.01128;0.37720
1630;1.91917;1.93465;0.01548;0.38030
1631;1.91927;1.93351;0.01424;0.37640
1632;1.91977;1.93408;0.01430;0.38250
1633;1.91909;1.93261;0.01352;0.38170
1634;1.91997;1.92749;0.00751;0.37280
1635;1.91974;1.93044;0.01070;0.37990
1636;1.92044;1.93462;0.01419;0.38140
1637;1.91958;1.93267;0.01308;0.38080
1638;1.91918;1.92638;0.00721;0.37750
1639;1.91919;1.93196;0.01277;0.37940
1640;1.91872;1.93085;0.01213;0.37820
1641;1.92366;1.93725;0.01359;0.37700
1642;1.91975;1.93380;0.01405;0.37800
1643;1.91968;1.93085;0.01117;0.37890
1644;1.92014;1.93249;0.01235;0.37600
1645;1.91898;1.92871;0.00973;0.37900
1646;1.91926;1.93280;0.01354;0.38140
1647;1.91899;1.92852;0.00953;0.37640
1648;1.91997;1.93494;0.01498;0.38040
1649;1.92072;1.93316;0.01243;0.38140
1650;1.91937;1.92738;0.00801;0.37770
1651;1.91869;1.93208;0.01339;0.37760
1652;1.92001;1.93340;0.01339;0.37760
1653;1.92095;1.92846;0.00751;0.37720
1654;1.91990;1.93278;0.01288;0.37600
1655;1.92006;1.92552;0.00546;0.37930
1656;1.92080;1.93456;0.01376;0.38230
1657;1.91938;1.92937;0.00998;0.38020
1658;1.91971;1.93300;0.01329;0.38040
1659;1.91986;1.93236;0.01249;0.37870
1660;1.91963;1.92956;0.00993;0.37850
1661;1.91975;1.93034;0.01059;0.37690
1662;1.91959;1.92917;0.00958;0.37810
1663;1.92065;1.93269;0.01204;0.38100
1664;1.92012;1.93465;0.01453;0.38330
1665;1.91882;1.93122;0.01240;0.38110
1666;1.92017;1.93165;0.01148;0.37970
1667;1.91922;1.92914;0.00992;0.37820
1668;1.91945;1.93031;0.01086;0.38010
1669;1.91915;1.93366;0.01451;0.38350
1670;1.91903;1.92959;0.01055;0.38550
1671;1.91940;1.93083;0.01143;0.38150
1672;1.92126;1.93129;0.01003;0.37830
1673;1.92095;1.93350;0.01255;0.37790
1674;1.92034;1.93104;0.01070;0.38040
1675;1.92044;1.92958;0.00914;0.38220
1676;1.92063;1.93560;0.01497;0.37950
1677;1.91926;1.92722;0.00796;0.38150
1678;1.91957;1.93020;0.01064;0.38060
1679;1.92021;1.93238;0.01217;0.37800
1680;1.92102;1.92968;0.00866;0.37640
1681;1.92209;1.93663;0.01454;0.37940
1682;1.92083;1.93096;0.01013;0.37780
1683;1.92025;1.93096;0.01072;0.38020
1684;1.91931;1.93251;0.01320;0.37750
1685;1.91976;1.93019;0.01043;0.37380
1686;1.92016;1.92948;0.00932;0.38140
1687;1.92020;1.93427;0.01407;0.37690
1688;1.92134;1.93037;0.00903;0.37360
1689;1.91918;1.93130;0.01212;0.37770
1690;1.91972;1.93234;0.01262;0.37930
1691;1.92198;1.94168;0.01971;0.37890
1692;1.91929;1.93411;0.01483;0.38130
1693;1.91973;1.93289;0.01316;0.38200
1694;1.91987;1.93328;0.01342;0.37990
1695;1.92273;1.93231;0.00958;0.37900
1696;1.92010;1.93003;0.00993;0.37330
1697;1.92035;1.93224;0.01188;0.37980
1698;1.92163;1.93040;0.00877;0.37840
1699;1.91979;1.93321;0.01342;0.38270
1700;1.91988;1.93062;0.01074;0.37700
1701;1.92002;1.93356;0.01354;0.37780
1702;1.92036;1.93270;0.01233;0.37380
1703;1.91992;1.93289;0.01297;0.37790
1704;1.91972;1.92911;0.00939;0.37820
1705;1.92091;1.93195;0.01104;0.37670
1706;1.92093;1.93439;0.01346;0.37520
1707;1.92092;1.93388;0.01296;0.37310
1708;1.91921;1.93167;0.01246;0.38150
1709;1.91870;1.93045;0.01176;0.37790
1710;1.91990;1.93280;0.01290;0.37690
1711;1.92153;1.93541;0.01389;0.38120
1712;1.91974;1.92672;0.00697;0.37530
1713;1.92008;1.92864;0.00855;0.38530
1714;1.91949;1.92664;0.00715;0.38000
1715;1.91972;1.93416;0.01444;0.37880
1716;1.91998;1.93293;0.01295;0.38010
1717;1.92082;1.93110;0.01028;0.37750
1718;1.91948;1.93198;0.01250;0.38190
1719;1.91914;1.93157;0.01242;0.37990
1720;1.92078;1.93151;0.01073;0.37650
1721;1.92037;1.93716;0.01679;0.38160
1722;1.91965;1.93252;0.01287;0.37670
1723;1.92078;1.92963;0.00885;0.37430
1724;1.92126;1.94044;0.01919;0.37820
1725;1.91925;1.92709;0.00784;0.37840
1726;1.92125;1.93478;0.01353;0.37760
1727;1.92132;1.93117;0.00985;0.37800
1728;1.91887;1.92842;0.00955;0.38040
1729;1.91893;1.93216;0.01323;0.37910
1730;1.91938;1.93312;0.01374;0.37700
1731;1.92222;1.93583;0.01361;0.37440
1732;1.92006;1.93248;0.01242;0.38040
1733;1.92116;1.93256;0.01140;0.37750
1734;1.92155;1.93052;0.00897;0.37840
1735;1.92057;1.92920;0.00863;0.37720
1736;1.91963;1.92648;0.00685;0.37990
1737;1.91922;1.92932;0.01010;0.37800
1738;1.92007;1.93125;0.01118;0.37800
1739;1.92094;1.93452;0.01358;0.37800
1740;1.92072;1.93225;0.01153;0.37620
1741;1.92153;1.92752;0.00599;0.37640
1742;1.92023;1.93118;0.01096;0.37970
1743;1.92040;1.93537;0.01497;0.38140
1744;1.91857;1.93153;0.01296;0.37830
1745;1.91982;1.92817;0.00835;0.38240
1746;1.92006;1.92845;0.00839;0.37350
1747;1.91987;1.93247;0.01260;0.37780
1748;1.91945;1.92998;0.01053;0.37820
1749;1.91925;1.92983;0.01057;0.37580
1750;1.92071;1.93266;0.01194;0.37320
1751;1.91909;1.93166;0.01257;0.37830
1752;1.91972;1.93321;0.01349;0.37520
1753;1.91948;1.92768;0.00820;0.37770
1754;1.92078;1.93517;0.01439;0.38110
1755;1.92022;1.93267;0.01245;0.38150
1756;1.92027;1.93467;0.01440;0.37900
1757;1.91920;1.93301;0.01382;0.38180
1758;1.92029;1.93269;0.01241;0.37900
1759;1.91934;1.93029;0.01095;0.37760
1760;1.92048;1.93005;0.00957;0.37490
1761;1.92142;1.93091;0.00949;0.37800
1762;1.91990;1.93274;0.01284;0.37300
1763;1.92079;1.93283;0.01204;0.37880
1764;1.91879;1.93181;0.01302;0.37970
1765;1.91980;1.93092;0.01112;0.37840
1766;1.91988;1.93444;0.01456;0.38430
1767;1.91991;1.93198;0.01207;0.37850
1768;1.91988;1.92864;0.00876;0.37840
1769;1.92036;1.93289;0.01253;0.37390
1770;1.91994;1.92989;0.00995;0.37570
1771;1.92152;1.93701;0.01549;0.38010
1772;1.91952;1.92947;0.00994;0.38030
1773;1.92055;1.93136;0.01080;0.37860
1774;1.91884;1.93126;0.01242;0.37680
1775;1.91958;1.92937;0.00978;0.38200
1776;1.91983;1.93215;0.01232;0.38100
1777;1.92011;1.93009;0.00999;0.37530
1778;1.91944;1.93141;0.01198;0.37700
1779;1.91974;1.93346;0.01372;0.38250
1780;1.92007;1.92864;0.00856;0.37580
1781;1.92018;1.93339;0.01321;0.38330
1782;1.92123;1.92678;0.00556;0.37790
1783;1.91942;1.93284;0.01342;0.38130
1784;1.92052;1.93086;0.01034;0.37630
1785;1.92085;1.93666;0.01581;0.37960
1786;1.92013;1.92906;0.00894;0.37810
1787;1.92021;1.93383;0.01362;0.38330
1788;1.91846;1.92704;0.00858;0.38130
1789;1.92018;1.93246;0.01228;0.37780
1790;1.91905;1.93117;0.01212;0.38390
1791;1.92164;1.93565;0.01401;0.37980
1792;1.91921;1.93037;0.01117;0.38270
1793;1.91856;1.92996;0.01140;0.38160
1794;1.92076;1.93117;0.01042;0.37840
1795;1.92043;1.93185;0.01142;0.38000
1796;1.92064;1.93031;0.00967;0.37500
1797;1.92036;1.93462;0.01427;0.37910
1798;1.91994;1.93096;0.01101;0.37580
1799;1.92032;1.92886;0.00854;0.37810
1800;1.91988;1.93533;0.01545;0.37770
1801;1.91909;1.92822;0.00913;0.37990
1802;1.91928;1.93050;0.01122;0.37570
1803;1.91992;1.92988;0.00996;0.37840
1804;1.91974;1.93126;0.01152;0.38010
1805;1.91938;1.92717;0.00779;0.37910
1806;1.92078;1.93473;0.01395;0.38070
1807;1.91952;1.93662;0.01710;0.38220
1808;1.91998;1.92993;0.00995;0.38250
1809;1.91971;1.93642;0.01671;0.37580
1810;1.92134;1.93544;0.01410;0.38210
1811;1.91926;1.92820;0.00894;0.37930
1812;1.91961;1.93043;0.01082;0.38290
1813;1.91979;1.93268;0.01289;0.37630
1814;1.91948;1.92703;0.00755;0.37550
1815;1.91983;1.92809;0.00827;0.37860
1816;1.91916;1.93224;0.01308;0.38010
1817;1.92168;1.93461;0.01293;0.37740
1818;1.92189;1.93359;0.01170;0.37800
1819;1.91913;1.93358;0.01445;0.37710
1820;1.92092;1.92918;0.00826;0.38500
1821;1.92102;1.93327;0.01225;0.37480
1822;1.91991;1.92874;0.00883;0.37760
1823;1.91965;1.92939;0.00974;0.37660
1824;1.92016;1.93165;0.01150;0.37790
1825;1.91954;1.93093;0.01140;0.37620
1826;1.91914;1.93214;0.01300;0.38200
1827;1.91949;1.92968;0.01020;0.37800
1828;1.91980;1.93440;0.01460;0.37660
1829;1.92009;1.93348;0.01339;0.37910
1830;1.92061;1.92789;0.00728;0.37670
1831;1.91949;1.93153;0.01204;0.37710
1832;1.92048;1.93033;0.00984;0.38210
1833;1.92101;1.92814;0.00713;0.38250
1834;1.91935;1.93463;0.01528;0.37790
1835;1.92194;1.94022;0.01828;0.37700
1836;1.92038;1.93377;0.01339;0.37990
1837;1.92033;1.93242;0.01209;0.37920
1838;1.92013;1.93530;0.01517;0.38220
1839;1.91972;1.93474;0.01502;0.37820
1840;1.91912;1.92850;0.00938;0.38140
1841;1.92081;1.93064;0.00983;0.38290
1842;1.91853;1.92991;0.01138;0.38060
1843;1.91942;1.92918;0.00976;0.37980
1844;1.92025;1.93123;0.01098;0.37390
1845;1.92049;1.92606;0.00556;0.37630
1846;1.91981;1.93200;0.01220;0.37800
1847;1.91944;1.93066;0.01122;0.37770
1848;1.91887;1.92973;0.01086;0.38110
1849;1.91946;1.93487;0.01541;0.38230
1850;1.91941;1.93372;0.01431;0.37850
1851;1.91982;1.93293;0.01311;0.37720
1852;1.92040;1.93001;0.00961;0.38050
1853;1.91913;1.93507;0.01594;0.37920
1854;1.91919;1.92688;0.00769;0.38190
1855;1.91984;1.92823;0.00838;0.37670
1856;1.91964;1.93059;0.01095;0.37840
1857;1.91920;1.93045;0.01125;0.37970
1858;1.91984;1.93308;0.01324;0.38160
1859;1.92092;1.92948;0.00856;0.38150
1860;1.92073;1.92924;0.00851;0.37750
1861;1.91994;1.93584;0.01589;0.38070
