step;smooth_loss;loss
73401; 46.902079;41.949051
73501; 47.045580;42.840940
73601; 46.960103;27.331296
73701; 47.171129;52.831907
73801; 47.156994;43.591859
73901; 47.110622;43.201168
74001; 46.949373;45.299047
74101; 46.866490;48.841161
74201; 46.909156;47.744618
74301; 46.888655;43.584457
74401; 46.851911;37.735374
74501; 46.737374;50.134467
74601; 46.445208;48.762301
74701; 46.245002;45.477172
74801; 46.238557;46.274118
74901; 46.572097;41.501515
75001; 46.590090;39.632751
75101; 46.684702;37.926466
75201; 47.124545;53.297291
75301; 47.052704;55.402260
75401; 47.131996;63.567123
75501; 46.959662;37.440431
75601; 46.849120;36.837293
75701; 46.686739;42.378055
75801; 46.741900;53.279008
75901; 46.681536;49.434994
76001; 46.452366;41.278321
76101; 46.403888;46.467453
76201; 46.385227;48.735696
76301; 46.434397;44.209526
76401; 46.286710;53.284947
76501; 46.224713;40.866358
76601; 46.199314;47.594170
76701; 46.109260;48.309651
76801; 46.231461;36.966729
76901; 46.138971;43.313594
77001; 46.282486;30.496156
77101; 46.466270;63.793690
77201; 46.518819;25.226159
77301; 46.487541;42.575571
77401; 46.525766;43.747096
77501; 46.624094;39.502134
77601; 46.531720;31.054640
77701; 46.511733;41.430941
77801; 46.336189;45.891788
77901; 46.153811;48.008793
78001; 45.962461;42.988769
78101; 45.673691;49.125778
78201; 45.577073;38.165429
78301; 45.614172;49.601794
78401; 45.301378;35.472127
78501; 45.223735;36.102722
78601; 44.956744;33.426511
78701; 44.930158;55.551661
78801; 44.942663;37.608890
78901; 44.905684;44.270790
79001; 45.110043;40.317518
79101; 45.320260;39.474250
79201; 45.203427;46.925798
79301; 45.564473;34.575294
79401; 45.592612;30.447205
79501; 45.579192;44.148135
79601; 45.419147;55.711618
79701; 45.197698;51.774057
79801; 45.198832;45.248840
79901; 45.403674;67.097942
80001; 45.534918;49.703966
80101; 45.690563;36.716332
80201; 45.683186;41.234081
80301; 45.901141;47.237540
80401; 45.661244;35.451215
80501; 45.747364;52.302267
80601; 45.590752;42.069407
80701; 45.503273;41.968573
80801; 45.281396;38.733237
80901; 45.189007;32.038996
81001; 45.220554;48.696799
81101; 45.340091;35.802339
81201; 45.698522;58.379856
81301; 46.089108;40.385815
81401; 46.084445;38.518462
81501; 45.929699;50.678835
81601; 45.787145;44.669158
81701; 45.771312;41.940045
81801; 45.919653;49.661009
81901; 45.795088;47.237473
82001; 45.823905;52.656336
82101; 45.888951;47.267247
82201; 45.749185;42.108570
82301; 46.008438;55.912304
82401; 46.134799;40.686795
82501; 46.104321;42.735106
82601; 45.866411;41.454388
82701; 45.750614;36.483839
82801; 45.664966;44.884351
82901; 45.522015;54.860210
83001; 45.567771;46.387833
83101; 45.587378;28.317963
83201; 45.734127;47.987901
83301; 45.815229;43.123352
83401; 46.094937;67.887564
83501; 46.301159;45.746715
83601; 46.421871;47.722192
83701; 46.540578;36.183380
83801; 46.542185;45.732069
83901; 46.841429;39.405045
84001; 46.653765;37.551553
84101; 46.557838;43.794318
84201; 46.326625;38.564462
